event_id,energy,arrival_time,ra,dec,instrument,epoch
bn180701469,4.3789e-06,58300.4688,200.47,-16.37,Fermi-GBM,fermi_lat_grb_catalog
bn170803729,1.8854e-06,57968.7295,174.935,-16.312,Fermi-GBM,fermi_lat_grb_catalog
bn180522607,1.3373e-06,58260.6074,300.1,-16.53,Fermi-GBM,fermi_lat_grb_catalog
bn180205323,3.959e-06,58154.323,204.7,-16.5,Fermi-GBM,fermi_lat_grb_catalog
bn110526715,5.1951e-07,55707.7146,102.48,-16.42,Fermi-GBM,fermi_lat_grb_catalog
bn101030664,5.1244e-06,55499.6642,166.39,-16.389,Fermi-GBM,fermi_lat_grb_catalog
bn080817161,5.325e-05,54695.1612,148.9,-16.3,Fermi-GBM,fermi_lat_grb_catalog
bn210528586,3.8199e-06,59362.586,134.06,-16.28,Fermi-GBM,fermi_lat_grb_catalog
bn160515819,5.9999e-06,57523.8185,80.57,-16.31,Fermi-GBM,fermi_lat_grb_catalog
bn210312169,2.7056e-06,59285.1695,68.21,-16.26,Fermi-GBM,fermi_lat_grb_catalog
bn200909168,5.9553e-06,59101.1676,338.86,-16.26,Fermi-GBM,fermi_lat_grb_catalog
bn150424403,3.8455e-06,57136.4028,182.759,-16.212,Fermi-GBM,fermi_lat_grb_catalog
bn120831901,2.5147e-07,56170.9011,144.02,-16.21,Fermi-GBM,fermi_lat_grb_catalog
bn101201418,2.3743e-05,55531.4179,1.955,-16.196,Fermi-GBM,fermi_lat_grb_catalog
bn190204627,3.9989e-06,58518.627,94.86,-16.15,Fermi-GBM,fermi_lat_grb_catalog
bn190610834,4.0032e-07,58644.8336,314.83,-15.93,Fermi-GBM,fermi_lat_grb_catalog
bn111117526,1.4234e-06,55882.5264,27.16,-16.11,Fermi-GBM,fermi_lat_grb_catalog
bn221210108,1.5584e-06,59923.1081,268.7,-16.06,Fermi-GBM,fermi_lat_grb_catalog
bn200904085,1.2025e-06,59096.0854,15.81,-16.04,Fermi-GBM,fermi_lat_grb_catalog
bn080807993,7.2988e-06,54685.9934,101.7,-16.0,Fermi-GBM,fermi_lat_grb_catalog
bn210821291,1.6063e-06,59447.2906,5.27,-15.96,Fermi-GBM,fermi_lat_grb_catalog
bn110410133,6.4122e-06,55661.1326,30.94,-15.95,Fermi-GBM,fermi_lat_grb_catalog
bn200716316,1.252e-05,59046.3156,344.37,-15.92,Fermi-GBM,fermi_lat_grb_catalog
bn250918522,1.6354e-05,60936.5224,221.78,-15.9,Fermi-GBM,fermi_lat_grb_catalog
bn110624906,2.7198e-07,55736.9059,65.02,-15.95,Fermi-GBM,fermi_lat_grb_catalog
bn110901230,1.5063e-06,55805.2304,141.28,-15.79,Fermi-GBM,fermi_lat_grb_catalog
bn100207721,4.341e-07,55234.7212,321.78,-15.78,Fermi-GBM,fermi_lat_grb_catalog
bn220103877,1.5677e-06,59582.8772,36.86,-15.7,Fermi-GBM,fermi_lat_grb_catalog
bn100301068,2.8365e-07,55256.0676,110.14,-15.68,Fermi-GBM,fermi_lat_grb_catalog
bn210529677,5.0004e-07,59363.6774,15.84,-15.67,Fermi-GBM,fermi_lat_grb_catalog
bn230414334,5.5773e-07,60048.3339,209.54,-15.81,Fermi-GBM,fermi_lat_grb_catalog
bn210701834,1.1218e-06,59396.8341,313.62,-15.4,Fermi-GBM,fermi_lat_grb_catalog
bn181007385,2.2738e-06,58398.385,303.67,-15.65,Fermi-GBM,fermi_lat_grb_catalog
bn241013041,7.0314e-07,60596.0407,275.276,-15.6302,Fermi-GBM,fermi_lat_grb_catalog
bn170816258,2.0629e-06,57981.2578,10.7,-15.61,Fermi-GBM,fermi_lat_grb_catalog
bn100722096,8.3071e-06,55399.0963,238.77,-15.61,Fermi-GBM,fermi_lat_grb_catalog
bn120524134,2.5274e-07,56071.134,358.15,-15.61,Fermi-GBM,fermi_lat_grb_catalog
bn150501017,1.461e-06,57143.0168,50.0,-15.57,Fermi-GBM,fermi_lat_grb_catalog
bn240527297,7.9829e-07,60457.2968,307.57,-15.43,Fermi-GBM,fermi_lat_grb_catalog
bn111001804,1.9005e-07,55835.8042,340.01,-15.33,Fermi-GBM,fermi_lat_grb_catalog
bn110523344,2.2273e-06,55704.3444,219.03,-15.42,Fermi-GBM,fermi_lat_grb_catalog
bn110318552,8.1527e-06,55638.5516,338.274,-15.282,Fermi-GBM,fermi_lat_grb_catalog
bn100728095,0.00012788,55405.0955,88.761,-15.2561,Fermi-GBM,fermi_lat_grb_catalog
bn190425089,4.2721e-07,58598.0887,315.43,-15.21,Fermi-GBM,fermi_lat_grb_catalog
bn081017474,1.389e-06,54756.474,109.0,-15.2,Fermi-GBM,fermi_lat_grb_catalog
bn170430204,1.2047e-07,57873.2044,34.88,-15.17,Fermi-GBM,fermi_lat_grb_catalog
bn240421405,1.2646e-05,60421.4047,299.686,-14.879,Fermi-GBM,fermi_lat_grb_catalog
bn170419898,2.248e-06,57862.8985,60.498,-15.143,Fermi-GBM,fermi_lat_grb_catalog
bn130114019,1.1132e-06,56306.0188,310.19,-15.32,Fermi-GBM,fermi_lat_grb_catalog
bn140512814,2.9345e-05,56789.8137,289.371,-15.1,Fermi-GBM,fermi_lat_grb_catalog
bn180119837,2.2341e-06,58137.8367,348.72,-15.03,Fermi-GBM,fermi_lat_grb_catalog
bn241119350,1.1484e-06,60633.3495,248.16,-15.01,Fermi-GBM,fermi_lat_grb_catalog
bn180922734,7.4239e-07,58383.7339,345.53,-14.99,Fermi-GBM,fermi_lat_grb_catalog
bn240913836,1.8495e-07,60566.8359,89.31,-14.28,Fermi-GBM,fermi_lat_grb_catalog
bn180402406,1.3125e-06,58210.4062,251.905,-14.963,Fermi-GBM,fermi_lat_grb_catalog
bn111010899,9.5878e-07,55844.8988,77.02,-14.96,Fermi-GBM,fermi_lat_grb_catalog
bn130515430,1.0078e-06,56427.4295,312.84,-14.95,Fermi-GBM,fermi_lat_grb_catalog
bn230511145,7.7799e-06,60075.1445,262.81,-13.58,Fermi-GBM,fermi_lat_grb_catalog
bn081124060,8.5897e-06,54794.0598,340.1,-14.6,Fermi-GBM,fermi_lat_grb_catalog
bn220527387,5.1774e-05,59726.387,323.57,-14.9,Fermi-GBM,fermi_lat_grb_catalog
bn200707072,2.5323e-06,59037.0723,80.77,-14.88,Fermi-GBM,fermi_lat_grb_catalog
bn110717319,4.245e-05,55759.3194,312.84,-14.84,Fermi-GBM,fermi_lat_grb_catalog
bn150105257,3.3542e-05,57027.2569,124.32,-14.78,Fermi-GBM,fermi_lat_grb_catalog
bn220115943,3.2811e-06,59594.9429,317.78,-14.75,Fermi-GBM,fermi_lat_grb_catalog
bn120913997,2.028e-05,56183.9972,213.644,-14.535,Fermi-GBM,fermi_lat_grb_catalog
bn241008917,1.9368e-05,60591.9167,112.87,-14.48,Fermi-GBM,fermi_lat_grb_catalog
bn240527586,1.1766e-05,60457.586,128.1,-14.48,Fermi-GBM,fermi_lat_grb_catalog
bn130131511,3.9205e-05,56323.5106,189.63,-14.48,Fermi-GBM,fermi_lat_grb_catalog
bn130704560,2.4271e-05,56477.5598,65.56,-14.46,Fermi-GBM,fermi_lat_grb_catalog
bn200928290,1.7771e-07,59120.2903,58.88,-14.43,Fermi-GBM,fermi_lat_grb_catalog
bn190525032,8.2689e-07,58628.0318,338.02,5.45,Fermi-GBM,fermi_lat_grb_catalog
bn080808772,6.3069e-06,54686.772,96.7,-14.4,Fermi-GBM,fermi_lat_grb_catalog
bn241207869,2.4031e-07,60651.8688,234.82,-14.33,Fermi-GBM,fermi_lat_grb_catalog
bn221119627,3.5192e-05,59902.627,144.6,-14.5,Fermi-GBM,fermi_lat_grb_catalog
bn231024556,8.1665e-08,60241.556,15.37,-14.05,Fermi-GBM,fermi_lat_grb_catalog
bn220826218,1.1728e-06,59817.2176,316.01,-14.2,Fermi-GBM,fermi_lat_grb_catalog
bn220403424,4.0796e-07,59672.4236,30.28,-14.16,Fermi-GBM,fermi_lat_grb_catalog
bn191031635,5.5399e-07,58787.6354,31.75,-14.15,Fermi-GBM,fermi_lat_grb_catalog
bn241226940,6.145e-06,60670.94,79.2,5.97,Fermi-GBM,fermi_lat_grb_catalog
bn180306479,2.2269e-06,58183.4788,190.21,-14.14,Fermi-GBM,fermi_lat_grb_catalog
bn150811849,3.4265e-06,57245.8488,186.348,-14.105,Fermi-GBM,fermi_lat_grb_catalog
bn091002685,3.3749e-07,55106.6849,41.92,-14.01,Fermi-GBM,fermi_lat_grb_catalog
bn240710643,1.0126e-05,60501.6428,240.8,-14.0,Fermi-GBM,fermi_lat_grb_catalog
bn140426515,2.2827e-06,56773.515,174.49,-13.95,Fermi-GBM,fermi_lat_grb_catalog
bn191213784,6.4239e-07,58830.7841,331.06,-13.94,Fermi-GBM,fermi_lat_grb_catalog
bn241204152,7.7992e-07,60648.1523,316.5,6.55,Fermi-GBM,fermi_lat_grb_catalog
bn110809461,3.9051e-06,55782.4608,172.17,-13.93,Fermi-GBM,fermi_lat_grb_catalog
bn220407167,2.384e-07,59676.1672,61.08,-13.91,Fermi-GBM,fermi_lat_grb_catalog
bn250411762,1.7734e-05,60776.7619,245.72,-13.88,Fermi-GBM,fermi_lat_grb_catalog
bn260208412,9.2123e-05,61079.4116,99.64,-13.84,Fermi-GBM,fermi_lat_grb_catalog
bn160101030,1.7611e-05,57388.0305,219.651,-13.8154,Fermi-GBM,fermi_lat_grb_catalog
bn080725435,7.9853e-06,54672.4348,121.7,-14.0,Fermi-GBM,fermi_lat_grb_catalog
bn220426299,3.0789e-06,59695.299,138.44,-13.8,Fermi-GBM,fermi_lat_grb_catalog
bn090516853,5.0024e-06,54967.8532,15.7,-13.7,Fermi-GBM,fermi_lat_grb_catalog
bn160521839,2.6183e-06,57529.8388,72.51,-13.7,Fermi-GBM,fermi_lat_grb_catalog
bn120426585,3.6585e-06,56043.585,285.49,-13.68,Fermi-GBM,fermi_lat_grb_catalog
bn140211091,7.3661e-07,56699.0908,115.84,-13.59,Fermi-GBM,fermi_lat_grb_catalog
bn130717734,1.8706e-06,56490.7336,256.59,-13.57,Fermi-GBM,fermi_lat_grb_catalog
bn240525697,1.5988e-06,60455.697,203.7,-13.23,Fermi-GBM,fermi_lat_grb_catalog
bn210622440,3.4954e-06,59387.4396,126.54,-13.13,Fermi-GBM,fermi_lat_grb_catalog
bn180128881,3.3083e-07,58146.8815,323.18,-13.55,Fermi-GBM,fermi_lat_grb_catalog
bn160523919,7.4714e-06,57531.9192,261.14,-13.45,Fermi-GBM,fermi_lat_grb_catalog
bn240604594,6.4371e-08,60465.5944,172.22,-13.44,Fermi-GBM,fermi_lat_grb_catalog
bn141114687,3.5928e-06,56975.687,6.75,-13.42,Fermi-GBM,fermi_lat_grb_catalog
bn231214329,3.0645e-06,60292.3291,137.93,-13.42,Fermi-GBM,fermi_lat_grb_catalog
bn091020977,1.0749e-05,55124.9768,187.8,-13.4,Fermi-GBM,fermi_lat_grb_catalog
bn180116678,1.6335e-05,58134.6778,48.15,-13.31,Fermi-GBM,fermi_lat_grb_catalog
bn190727846,6.2153e-05,58691.8458,126.481,-13.268,Fermi-GBM,fermi_lat_grb_catalog
bn191125206,4.9669e-05,58812.2061,243.09,-13.12,Fermi-GBM,fermi_lat_grb_catalog
bn170901255,8.4979e-07,57997.2554,117.51,-13.23,Fermi-GBM,fermi_lat_grb_catalog
bn200903113,7.9891e-06,59095.113,53.86,-13.04,Fermi-GBM,fermi_lat_grb_catalog
bn150723608,2.4539e-06,57226.6078,149.86,-12.93,Fermi-GBM,fermi_lat_grb_catalog
bn110117626,3.0284e-06,55578.626,129.51,-12.88,Fermi-GBM,fermi_lat_grb_catalog
bn140302342,5.9576e-06,56718.3423,253.859,-12.8782,Fermi-GBM,fermi_lat_grb_catalog
bn180712358,1.1738e-06,58311.3581,128.45,-12.81,Fermi-GBM,fermi_lat_grb_catalog
bn230418883,2.3673e-06,60052.883,47.44,-12.46,Fermi-GBM,fermi_lat_grb_catalog
bn100322045,6.6695e-05,55277.0453,21.32,-12.44,Fermi-GBM,fermi_lat_grb_catalog
bn190507270,4.4352e-06,58610.2697,155.96,-12.8,Fermi-GBM,fermi_lat_grb_catalog
bn260122398,3.3285e-06,61062.3984,307.78,-12.79,Fermi-GBM,fermi_lat_grb_catalog
bn091013989,2.3031e-06,55117.9892,244.03,-12.76,Fermi-GBM,fermi_lat_grb_catalog
bn230330191,4.4931e-06,60033.1906,282.73,-12.55,Fermi-GBM,fermi_lat_grb_catalog
bn170121614,2.0734e-05,57774.6141,72.84,-12.65,Fermi-GBM,fermi_lat_grb_catalog
bn140408553,6.571e-07,56755.5527,290.716,-12.5937,Fermi-GBM,fermi_lat_grb_catalog
bn170114917,1.8164e-05,57767.9175,12.08,-12.55,Fermi-GBM,fermi_lat_grb_catalog
bn111011094,4.2049e-07,55845.0939,37.96,-12.53,Fermi-GBM,fermi_lat_grb_catalog
bn250109262,6.3002e-07,60684.2619,88.8055,-12.4966,Fermi-GBM,fermi_lat_grb_catalog
bn150126868,2.5227e-05,57048.8685,350.503,-12.368,Fermi-GBM,fermi_lat_grb_catalog
bn200722094,1.2033e-05,59052.0937,188.19,6.5,Fermi-GBM,fermi_lat_grb_catalog
bn171230119,2.71e-07,58117.1191,325.29,-12.35,Fermi-GBM,fermi_lat_grb_catalog
bn150329288,1.7166e-06,57110.2884,163.0,-12.32,Fermi-GBM,fermi_lat_grb_catalog
bn120820585,6.9808e-06,56159.585,186.64,-12.31,Fermi-GBM,fermi_lat_grb_catalog
bn211115688,9.8831e-07,59533.6885,120.87,-11.9,Fermi-GBM,fermi_lat_grb_catalog
bn200713919,8.1291e-07,59043.9185,231.04,-12.3,Fermi-GBM,fermi_lat_grb_catalog
bn251026305,7.2116e-07,60974.3048,132.32,-12.21,Fermi-GBM,fermi_lat_grb_catalog
bn250207053,7.93e-06,60713.0528,16.0892,-12.1633,Fermi-GBM,fermi_lat_grb_catalog
bn251105195,1.0786e-05,60984.1952,69.57,7.06,Fermi-GBM,fermi_lat_grb_catalog
bn150817087,1.1668e-05,57251.0869,249.643,-12.066,Fermi-GBM,fermi_lat_grb_catalog
bn110120666,1.8853e-05,55581.6664,61.6,-12.0,Fermi-GBM,fermi_lat_grb_catalog
bn130821674,5.607e-05,56525.6739,314.1,-12.0,Fermi-GBM,fermi_lat_grb_catalog
bn110407998,2.6427e-05,55658.9979,97.41,-11.95,Fermi-GBM,fermi_lat_grb_catalog
bn220510147,3.0999e-07,59709.1466,109.35,-11.86,Fermi-GBM,fermi_lat_grb_catalog
bn121123421,2.1978e-05,56254.4208,307.318,-11.859,Fermi-GBM,fermi_lat_grb_catalog
bn100218194,2.6392e-06,55245.1936,206.64,-11.94,Fermi-GBM,fermi_lat_grb_catalog
bn121229533,3.5082e-06,56290.533,315.59,-11.94,Fermi-GBM,fermi_lat_grb_catalog
bn090516353,1.6267e-05,54967.3528,138.26,-11.85,Fermi-GBM,fermi_lat_grb_catalog
bn221223997,3.7662e-07,59936.9973,353.65,-11.8,Fermi-GBM,fermi_lat_grb_catalog
bn220114585,3.6504e-07,59593.5846,202.88,-11.79,Fermi-GBM,fermi_lat_grb_catalog
bn130919173,3.6832e-07,56554.1734,297.35,-11.73,Fermi-GBM,fermi_lat_grb_catalog
bn090917661,1.0829e-06,55091.6609,230.34,-11.69,Fermi-GBM,fermi_lat_grb_catalog
bn130306991,0.0001246,56357.9913,279.48,-11.69,Fermi-GBM,fermi_lat_grb_catalog
bn200216380,8.706e-07,58895.3802,311.438,-11.658,Fermi-GBM,fermi_lat_grb_catalog
bn230603525,3.5151e-06,60098.5246,294.52,-11.62,Fermi-GBM,fermi_lat_grb_catalog
bn250126208,1.7333e-05,60701.2075,337.4,-11.61,Fermi-GBM,fermi_lat_grb_catalog
bn200928552,4.4728e-06,59120.5518,74.5,-11.59,Fermi-GBM,fermi_lat_grb_catalog
bn230918412,4.343e-08,60205.4115,222.46,-11.56,Fermi-GBM,fermi_lat_grb_catalog
bn110803783,2.9511e-06,55776.7829,300.42,-11.44,Fermi-GBM,fermi_lat_grb_catalog
bn130420343,8.9181e-06,56402.3431,122.68,-11.43,Fermi-GBM,fermi_lat_grb_catalog
bn251211856,1.2569e-06,61020.8556,176.16,-11.55,Fermi-GBM,fermi_lat_grb_catalog
bn220514517,2.1745e-05,59713.517,147.667,13.147,Fermi-GBM,fermi_lat_grb_catalog
bn130503214,3.8581e-08,56415.2142,214.72,-11.55,Fermi-GBM,fermi_lat_grb_catalog
bn230628233,7.0874e-08,60123.2331,139.19,-11.54,Fermi-GBM,fermi_lat_grb_catalog
bn130509839,1.5157e-06,56421.8394,133.86,-11.51,Fermi-GBM,fermi_lat_grb_catalog
bn151129333,3.9498e-06,57355.3334,60.82,-11.49,Fermi-GBM,fermi_lat_grb_catalog
bn201011837,1.9859e-06,59133.8365,290.72,-11.45,Fermi-GBM,fermi_lat_grb_catalog
bn101127102,3.0852e-06,55527.1024,70.95,-11.32,Fermi-GBM,fermi_lat_grb_catalog
bn180801276,5.1128e-07,58331.2757,240.92,-11.43,Fermi-GBM,fermi_lat_grb_catalog
bn090804940,1.4426e-05,55047.9398,130.4,-11.3,Fermi-GBM,fermi_lat_grb_catalog
bn191028174,1.0338e-06,58784.1736,319.2,-11.29,Fermi-GBM,fermi_lat_grb_catalog
bn250510925,6.7968e-08,60805.9255,127.91,13.4,Fermi-GBM,fermi_lat_grb_catalog
bn220317534,6.7312e-07,59655.5337,171.96,-11.28,Fermi-GBM,fermi_lat_grb_catalog
bn170419983,1.4362e-06,57862.9835,264.87,-11.23,Fermi-GBM,fermi_lat_grb_catalog
bn150703149,5.0155e-06,57206.1487,135.8,-11.19,Fermi-GBM,fermi_lat_grb_catalog
bn140320092,1.0165e-07,56736.0922,281.86,-11.17,Fermi-GBM,fermi_lat_grb_catalog
bn181203880,3.3163e-06,58455.8795,183.25,-11.04,Fermi-GBM,fermi_lat_grb_catalog
bn190315512,9.3871e-06,58557.5123,146.56,-11.15,Fermi-GBM,fermi_lat_grb_catalog
bn220520876,2.1076e-07,59719.8761,182.21,13.5,Fermi-GBM,fermi_lat_grb_catalog
bn240625957,1.6022e-06,60486.9574,90.02,-11.12,Fermi-GBM,fermi_lat_grb_catalog
bn110424758,4.6521e-08,55675.7581,293.31,-11.12,Fermi-GBM,fermi_lat_grb_catalog
bn100926694,1.3742e-06,55465.6944,43.58,-11.1,Fermi-GBM,fermi_lat_grb_catalog
bn200529039,4.8477e-06,58998.0393,238.765,-11.0722,Fermi-GBM,fermi_lat_grb_catalog
bn121004211,3.7942e-07,56204.2106,137.46,-11.02,Fermi-GBM,fermi_lat_grb_catalog
bn200201040,1.0943e-06,58880.0398,287.71,-11.04,Fermi-GBM,fermi_lat_grb_catalog
bn190923617,1.6599e-06,58749.6167,8.2,-11.02,Fermi-GBM,fermi_lat_grb_catalog
bn151021791,1.2258e-05,57316.7913,104.34,-10.96,Fermi-GBM,fermi_lat_grb_catalog
bn150101641,2.3809e-07,57023.6414,188.0,-10.956,Fermi-GBM,fermi_lat_grb_catalog
bn140526571,1.5784e-07,56803.5715,142.99,-10.95,Fermi-GBM,fermi_lat_grb_catalog
bn170109137,1.4006e-05,57762.1372,117.24,-10.92,Fermi-GBM,fermi_lat_grb_catalog
bn090514006,6.4562e-06,54965.006,12.3,-10.9,Fermi-GBM,fermi_lat_grb_catalog
bn110503145,1.8652e-06,55684.1447,70.51,-10.9,Fermi-GBM,fermi_lat_grb_catalog
bn230304918,1.4955e-06,60007.9178,280.74,-10.75,Fermi-GBM,fermi_lat_grb_catalog
bn110923835,4.0919e-06,55827.8347,323.4,-10.89,Fermi-GBM,fermi_lat_grb_catalog
bn200724213,4.9411e-06,59054.2127,121.73,-10.81,Fermi-GBM,fermi_lat_grb_catalog
bn110207470,2.4861e-06,55599.4704,12.542,-10.806,Fermi-GBM,fermi_lat_grb_catalog
bn081024851,6.2707e-06,54763.8511,145.8,-10.8,Fermi-GBM,fermi_lat_grb_catalog
bn220825082,2.4349e-06,59816.0818,87.9,-10.78,Fermi-GBM,fermi_lat_grb_catalog
bn220705282,9.4669e-07,59765.2819,149.78,-10.73,Fermi-GBM,fermi_lat_grb_catalog
bn170923566,7.7694e-07,58019.5664,228.3,-10.78,Fermi-GBM,fermi_lat_grb_catalog
bn170402285,6.2484e-06,57845.2854,330.36,-10.63,Fermi-GBM,fermi_lat_grb_catalog
bn170915520,5.1357e-07,58011.5196,259.83,-10.56,Fermi-GBM,fermi_lat_grb_catalog
bn111103441,2.9768e-06,55868.4411,327.122,-10.547,Fermi-GBM,fermi_lat_grb_catalog
bn171010792,0.00063279,58036.7923,66.5809,-10.4633,Fermi-GBM,fermi_lat_grb_catalog
bn140712706,2.5834e-06,56850.7063,319.28,-10.72,Fermi-GBM,fermi_lat_grb_catalog
bn151001348,2.0203e-05,57296.3476,246.74,-10.14,Fermi-GBM,fermi_lat_grb_catalog
bn221221915,5.4972e-07,59934.9151,63.15,-10.41,Fermi-GBM,fermi_lat_grb_catalog
bn120402669,3.7475e-06,56019.6695,223.73,-10.4,Fermi-GBM,fermi_lat_grb_catalog
bn200619252,2.3436e-06,59019.2523,225.15,-10.39,Fermi-GBM,fermi_lat_grb_catalog
bn100517154,2.7932e-06,55333.1543,243.59,-10.37,Fermi-GBM,fermi_lat_grb_catalog
bn090720276,2.914e-06,55032.2765,203.694,-10.335,Fermi-GBM,fermi_lat_grb_catalog
bn250505339,2.9059e-06,60800.3393,104.58,-10.33,Fermi-GBM,fermi_lat_grb_catalog
bn241010743,5.8518e-07,60593.743,313.06,13.82,Fermi-GBM,fermi_lat_grb_catalog
bn140129499,2.2354e-07,56686.4993,183.4,-10.32,Fermi-GBM,fermi_lat_grb_catalog
bn231004350,2.8008e-06,60221.3497,68.35,-9.95,Fermi-GBM,fermi_lat_grb_catalog
bn140916234,6.0945e-06,56916.2339,60.02,-10.26,Fermi-GBM,fermi_lat_grb_catalog
bn240821775,4.1938e-06,60543.775,354.23,-10.18,Fermi-GBM,fermi_lat_grb_catalog
bn190228973,3.7981e-06,58542.9731,271.07,-9.94,Fermi-GBM,fermi_lat_grb_catalog
bn161207224,2.939e-07,57729.2242,294.81,-9.93,Fermi-GBM,fermi_lat_grb_catalog
bn130510877,3.2106e-06,56422.8773,105.71,-9.87,Fermi-GBM,fermi_lat_grb_catalog
bn120119170,3.8673e-05,55945.1697,120.029,-9.803,Fermi-GBM,fermi_lat_grb_catalog
bn110227420,2.4206e-06,55619.4196,232.73,-9.94,Fermi-GBM,fermi_lat_grb_catalog
bn171011162,5.4559e-06,58037.1616,147.87,-9.8,Fermi-GBM,fermi_lat_grb_catalog
bn090426690,3.5378e-06,54947.69,82.7,-9.7,Fermi-GBM,fermi_lat_grb_catalog
bn140619475,1.5459e-06,56827.4755,132.7,-9.7,Fermi-GBM,fermi_lat_grb_catalog
bn141011282,9.3785e-07,56941.2822,257.939,-9.681,Fermi-GBM,fermi_lat_grb_catalog
bn110108977,2.5114e-06,55569.9766,11.62,-9.64,Fermi-GBM,fermi_lat_grb_catalog
bn151011136,7.5527e-06,57306.1357,258.35,-9.64,Fermi-GBM,fermi_lat_grb_catalog
bn181225489,2.8051e-06,58477.489,348.07,-9.48,Fermi-GBM,fermi_lat_grb_catalog
bn130626452,2.3408e-07,56469.4521,273.13,-9.531,Fermi-GBM,fermi_lat_grb_catalog
bn150216415,2.2936e-06,57069.4152,120.68,-9.52,Fermi-GBM,fermi_lat_grb_catalog
bn190707308,2.8303e-06,58671.3077,184.33,-9.52,Fermi-GBM,fermi_lat_grb_catalog
bn180225417,2.9542e-07,58174.4173,180.98,-9.49,Fermi-GBM,fermi_lat_grb_catalog
bn160621497,4.6507e-06,57560.4972,307.54,-9.48,Fermi-GBM,fermi_lat_grb_catalog
bn191119261,2.7818e-07,58806.2612,309.35,-9.35,Fermi-GBM,fermi_lat_grb_catalog
bn130720582,9.9969e-05,56493.5817,338.03,-9.4,Fermi-GBM,fermi_lat_grb_catalog
bn090829702,4.8119e-06,55072.7019,354.99,-9.36,Fermi-GBM,fermi_lat_grb_catalog
bn120907017,8.0914e-07,56177.017,74.7499,-9.315,Fermi-GBM,fermi_lat_grb_catalog
bn090405663,2.5351e-07,54926.663,221.9,-9.2,Fermi-GBM,fermi_lat_grb_catalog
bn090413122,3.2266e-06,54934.1222,266.5,-9.2,Fermi-GBM,fermi_lat_grb_catalog
bn160225720,0.00014483,57443.7199,80.59,-9.19,Fermi-GBM,fermi_lat_grb_catalog
bn251115139,3.6201e-06,60994.1389,330.18,-9.18,Fermi-GBM,fermi_lat_grb_catalog
bn251214377,8.1261e-07,61023.3766,330.211,-9.1633,Fermi-GBM,fermi_lat_grb_catalog
bn230112829,1.4182e-07,59956.829,83.65,-9.15,Fermi-GBM,fermi_lat_grb_catalog
bn230930917,7.3344e-07,60217.917,105.57,-9.15,Fermi-GBM,fermi_lat_grb_catalog
bn221228204,5.8534e-06,59941.2036,290.21,13.83,Fermi-GBM,fermi_lat_grb_catalog
bn081120618,1.9371e-06,54790.6178,205.4,-9.1,Fermi-GBM,fermi_lat_grb_catalog
bn180929453,5.6485e-07,58390.4532,244.69,-8.95,Fermi-GBM,fermi_lat_grb_catalog
bn120817057,1.0398e-06,56156.0571,259.97,-9.07,Fermi-GBM,fermi_lat_grb_catalog
bn180128252,4.5224e-06,58146.2523,71.28,-9.04,Fermi-GBM,fermi_lat_grb_catalog
bn160710233,1.5797e-06,57579.233,41.47,-9.03,Fermi-GBM,fermi_lat_grb_catalog
bn170208940,1.0339e-05,57792.94,127.144,-9.0298,Fermi-GBM,fermi_lat_grb_catalog
bn230814788,1.468e-05,60170.7881,292.19,-9.01,Fermi-GBM,fermi_lat_grb_catalog
bn161230511,2.6151e-06,57752.5112,324.11,-8.98,Fermi-GBM,fermi_lat_grb_catalog
bn251005602,3.1709e-06,60953.6023,298.62,-8.92,Fermi-GBM,fermi_lat_grb_catalog
bn230402314,2.2339e-05,60036.3143,96.4,-8.9,Fermi-GBM,fermi_lat_grb_catalog
bn190829830,1.5434e-05,58724.8305,44.544,-8.9579,Fermi-GBM,fermi_lat_grb_catalog
bn090319622,6.0324e-06,54909.6219,283.3,-8.9,Fermi-GBM,fermi_lat_grb_catalog
bn190627481,3.9631e-07,58661.4806,352.26,-8.89,Fermi-GBM,fermi_lat_grb_catalog
bn241228176,4.2677e-05,60672.1758,122.21,13.97,Fermi-GBM,fermi_lat_grb_catalog
bn120429003,2.7937e-07,56046.0029,165.98,-8.76,Fermi-GBM,fermi_lat_grb_catalog
bn140106345,2.4567e-06,56663.3449,2.34,-8.75,Fermi-GBM,fermi_lat_grb_catalog
bn110426629,3.3079e-05,55677.6295,219.93,-8.72,Fermi-GBM,fermi_lat_grb_catalog
bn140104731,2.3284e-05,56661.7306,218.81,-8.9,Fermi-GBM,fermi_lat_grb_catalog
bn190226515,3.0964e-07,58540.5151,224.43,-8.61,Fermi-GBM,fermi_lat_grb_catalog
bn081206987,1.1269e-06,54806.9874,54.3,-8.6,Fermi-GBM,fermi_lat_grb_catalog
bn210328865,1.1056e-05,59301.8648,207.87,-8.56,Fermi-GBM,fermi_lat_grb_catalog
bn220909286,1.5274e-06,59831.2863,216.045,-8.5551,Fermi-GBM,fermi_lat_grb_catalog
bn220724457,3.9043e-06,59784.457,319.67,-8.55,Fermi-GBM,fermi_lat_grb_catalog
bn200525611,8.8589e-06,58994.6114,20.61,-8.52,Fermi-GBM,fermi_lat_grb_catalog
bn210801649,1.5775e-06,59427.6491,335.14,-8.23,Fermi-GBM,fermi_lat_grb_catalog
bn090330279,1.3734e-05,54920.2794,160.2,-8.2,Fermi-GBM,fermi_lat_grb_catalog
