condition,detector_overlap,bin_index,screen_position,probability,hit_count
eraser_minus,0.5,117,7.03517588,0.5875943527610545,134
eraser_minus,0.5,118,7.43718593,0.6344736604433734,162
eraser_minus,0.5,119,7.83919598,0.6796304598914468,143
eraser_minus,0.5,120,8.24120603,0.7225869252624428,172
eraser_minus,0.5,121,8.64321608,0.7628902046467196,193
eraser_minus,0.5,122,9.04522613,0.8001172689511465,176
eraser_minus,0.5,123,9.44723618,0.8338794096689065,183
eraser_minus,0.5,124,9.84924623,0.8638263360023691,208
eraser_minus,0.5,125,10.25125628,0.8896498266123456,215
eraser_minus,0.5,126,10.65326633,0.911086896578451,198
eraser_minus,0.5,127,11.05527638,0.9279224459063597,202
eraser_minus,0.5,128,11.45728643,0.9399913620385227,239
eraser_minus,0.5,129,11.85929648,0.9471800552411207,228
eraser_minus,0.5,130,12.26130653,0.9494274123742671,201
eraser_minus,0.5,131,12.66331658,0.9467251613249648,213
eraser_minus,0.5,132,13.06532663,0.9391176452119288,205
eraser_minus,0.5,133,13.46733668,0.9267010122767629,247
eraser_minus,0.5,134,13.86934673,0.9096218340763534,190
eraser_minus,0.5,135,14.27135678,0.888075171107588,201
eraser_minus,0.5,136,14.67336683,0.8623021112512184,194
eraser_minus,0.5,137,15.07537688,0.8325868123438455,197
eraser_minus,0.5,138,15.47738693,0.7992530857071135,202
eraser_minus,0.5,139,15.87939698,0.7626605625179209,162
eraser_minus,0.5,140,16.28140704,0.7232004884216391,189
eraser_minus,0.5,141,16.68341709,0.6812912027900443,141
eraser_minus,0.5,142,17.08542714,0.6373733414214964,147
eraser_minus,0.5,143,17.48743719,0.591904838764833,150
eraser_minus,0.5,144,17.88944724,0.5453557734942285,134
eraser_minus,0.5,145,18.29145729,0.4982031229189374,108
eraser_minus,0.5,146,18.69346734,0.45092548560077905,129
eraser_minus,0.5,147,19.09547739,0.4039978323857199,93
eraser_minus,0.5,148,19.49748744,0.35788634523594787,88
eraser_minus,0.5,149,19.89949749,0.3130434017380117,75
eraser_minus,0.5,150,20.30150754,0.2699027609842444,71
eraser_minus,0.5,151,20.70351759,0.2288750037099859,52
eraser_minus,0.5,152,21.10552764,0.19034327615675936,43
eraser_minus,0.5,153,21.50753769,0.1546593831670507,46
eraser_minus,0.5,154,21.90954774,0.12214027155175397,26
eraser_minus,0.5,155,22.31155779,0.09306493986405298,17
eraser_minus,0.5,156,22.71356784,0.06767180542615059,18
eraser_minus,0.5,157,23.11557789,0.04615655385421963,21
eraser_minus,0.5,158,23.51758794,0.02867049048206705,7
eraser_minus,0.5,159,23.91959799,0.015319407067423161,2
eraser_minus,0.5,160,24.32160804,0.006162971049980761,0
eraser_minus,0.5,161,24.72361809,0.0012146384914940797,0
eraser_minus,0.5,162,25.12562814,0.0004420857390616698,0
eraser_minus,0.5,163,25.52763819,0.003768148885604872,0
eraser_minus,0.5,164,25.92964824,0.01107225432676693,3
eraser_minus,0.5,165,26.33165829,0.022192318198227066,4
eraser_minus,0.5,166,26.73366834,0.03692708728517865,8
eraser_minus,0.5,167,27.13567839,0.05503888918532008,12
eraser_minus,0.5,168,27.53768844,0.07625675513178001,15
eraser_minus,0.5,169,27.93969849,0.10027987499069067,20
eraser_minus,0.5,170,28.34170854,0.12678134058104726,32
eraser_minus,0.5,171,28.74371859,0.15541213065658008,34
eraser_minus,0.5,172,29.14572864,0.18580528866796836,33
eraser_minus,0.5,173,29.54773869,0.21758024280878718,53
eraser_minus,0.5,174,29.94974874,0.25034721685236744,55
eraser_minus,0.5,175,30.35175879,0.2837116799138246,69
eraser_minus,0.5,176,30.75376884,0.31727878351890304,70
eraser_minus,0.5,177,31.15577889,0.35065773521825483,99
eraser_minus,0.5,178,31.55778894,0.3834660594344706,86
eraser_minus,0.5,179,31.95979899,0.41533369824460814,102
eraser_minus,0.5,180,32.36180905,0.44590690809308664,85
eraser_minus,0.5,181,32.7638191,0.47485190624209966,103
eraser_minus,0.5,182,33.16582915,0.5018582401014438,108
eraser_minus,0.5,183,33.5678392,0.5266418299019551,106
eraser_minus,0.5,184,33.96984925,0.5489476662053349,119
eraser_minus,0.5,185,34.3718593,0.5685521321371715,127
eraser_minus,0.5,186,34.77386935,0.5852649304419311,112
eraser_minus,0.5,187,35.1758794,0.5989305996497486,143
eraser_minus,0.5,188,35.57788945,0.6094296087268132,148
eraser_minus,0.5,189,35.9798995,0.6166790247125309,133
eraser_minus,0.5,190,36.38190955,0.6206327529644342,140
eraser_minus,0.5,191,36.7839196,0.6212813546740606,151
eraser_minus,0.5,192,37.18592965,0.6186514512233753,145
eraser_minus,0.5,193,37.5879397,0.6128047296642648,144
eraser_minus,0.5,194,37.98994975,0.6038365680685795,143
eraser_minus,0.5,195,38.3919598,0.5918743036626694,147
eraser_minus,0.5,196,38.79396985,0.5770751704821101,134
eraser_minus,0.5,197,39.1959799,0.5596239367182005,110
eraser_minus,0.5,198,39.59798995,0.539730274941992,141
eraser_minus,0.5,199,40.0,0.5176259009541161,113
two_slit_partial,1.0,0,-40.0,0.11019056913190195,23
two_slit_partial,1.0,1,-39.59798995,0.07956487380653343,8
two_slit_partial,1.0,2,-39.1959799,0.05334700612829191,7
two_slit_partial,1.0,3,-38.79396985,0.031997496874354936,5
two_slit_partial,1.0,4,-38.3919598,0.01593278073115889,0
two_slit_partial,1.0,5,-37.98994975,0.005519474876145791,0
two_slit_partial,1.0,6,-37.5879397,0.0010691203135920757,0
two_slit_partial,1.0,7,-37.18592965,0.00283345746069974,0
two_slit_partial,1.0,8,-36.7839196,0.011000302355162916,0
two_slit_partial,1.0,9,-36.38190955,0.02569008382703586,1
two_slit_partial,1.0,10,-35.9798995,0.04695309510596912,4
two_slit_partial,1.0,11,-35.57788945,0.07476750569135515,8
two_slit_partial,1.0,12,-35.1758794,0.1090381709800281,14
two_slit_partial,1.0,13,-34.77386935,0.1495962682162052,11
two_slit_partial,1.0,14,-34.3718593,0.19619977790250426,27
two_slit_partial,1.0,15,-33.96984925,0.24853481999812044,27
two_slit_partial,1.0,16,-33.5678392,0.30621784414576647,44
two_slit_partial,1.0,17,-33.16582915,0.36879866293340213,47
two_slit_partial,1.0,18,-32.7638191,0.4357643069339764,40
two_slit_partial,1.0,19,-32.36180905,0.506543670102523,60
two_slit_partial,1.0,20,-31.95979899,0.5805129060458946,59
two_slit_partial,1.0,21,-31.55778894,0.6570015130279616,84
two_slit_partial,1.0,22,-31.15577889,0.7352990754759625,87
two_slit_partial,1.0,23,-30.75376884,0.8146625565363697,101
two_slit_partial,1.0,24,-30.35175879,0.8943240927526606,88
two_slit_partial,1.0,25,-29.94974874,0.9734991965617279,131
two_slit_partial,1.0,26,-29.54773869,1.0513952789180998,114
two_slit_partial,1.0,27,-29.14572864,1.1272203974511323,133
two_slit_partial,1.0,28,-28.74371859,1.2001921315294388,162
two_slit_partial,1.0,29,-28.34170854,1.2695464827094587,152
two_slit_partial,1.0,30,-27.93969849,1.3345466973310782,152
two_slit_partial,1.0,31,-27.53768844,1.3944919075285043,182
two_slit_partial,1.0,32,-27.13567839,1.4487254876703604,201
two_slit_partial,1.0,33,-26.73366834,1.4966430252354632,198
two_slit_partial,1.0,34,-26.33165829,1.5376998083605784,194
two_slit_partial,1.0,35,-25.92964824,1.5714177367392606,198
two_slit_partial,1.0,36,-25.52763819,1.5973915681667132,221
two_slit_partial,1.0,37,-25.12562814,1.6152944197597408,207
two_slit_partial,1.0,38,-24.72361809,1.6248824506643018,221
two_slit_partial,1.0,39,-24.32160804,1.6259986618130102,193
two_slit_partial,1.0,40,-23.91959799,1.6185757579157505,197
two_slit_partial,1.0,41,-23.51758794,1.6026380272510496,229
two_slit_partial,1.0,42,-23.11557789,1.578302205856327,178
two_slit_partial,1.0,43,-22.71356784,1.5457773042647003,197
two_slit_partial,1.0,44,-22.31155779,1.505363386870282,152
two_slit_partial,1.0,45,-21.90954774,1.4574493061822384,173
two_slit_partial,1.0,46,-21.50753769,1.4025094065055443,161
two_slit_partial,1.0,47,-21.10552764,1.3410992238159367,135
two_slit_partial,1.0,48,-20.70351759,1.2738502206297206,164
two_slit_partial,1.0,49,-20.30150754,1.2014636063588666,129
two_slit_partial,1.0,50,-19.89949749,1.1247033048439012,146
two_slit_partial,1.0,51,-19.49748744,1.0443881413318281,119
two_slit_partial,1.0,52,-19.09547739,0.9613833309808884,120
two_slit_partial,1.0,53,-18.69346734,0.8765913599031688,94
two_slit_partial,1.0,54,-18.29145729,0.7909423576850505,89
two_slit_partial,1.0,55,-17.88944724,0.7053840671502478,88
two_slit_partial,1.0,56,-17.48743719,0.6208715227595751,87
two_slit_partial,1.0,57,-17.08542714,0.5383565533983009,53
two_slit_partial,1.0,58,-16.68341709,0.4587772283235967,66
two_slit_partial,1.0,59,-16.28140704,0.38304736668450956,56
two_slit_partial,1.0,60,-15.87939698,0.31204622955476735,41
two_slit_partial,1.0,61,-15.47738693,0.24660852427252355,29
two_slit_partial,1.0,62,-15.07537688,0.18751481168559359,23
two_slit_partial,1.0,63,-14.67336683,0.13548246452492785,21
two_slit_partial,1.0,64,-14.27135678,0.09115725746666448,19
two_slit_partial,1.0,65,-13.86934673,0.05510570049550445,5
two_slit_partial,1.0,66,-13.46733668,0.027808206572236593,1
two_slit_partial,1.0,67,-13.06532663,0.00965317737279836,1
two_slit_partial,1.0,68,-12.66331658,0.0009320807568037326,0
two_slit_partial,1.0,69,-12.26130653,0.0018355825832784278,0
two_slit_partial,1.0,70,-11.85929648,0.012450783646996255,1
two_slit_partial,1.0,71,-11.45728643,0.0327595999974416,3
two_slit_partial,1.0,72,-11.05527638,0.06263831186989355,5
two_slit_partial,1.0,73,-10.65326633,0.1018582930573999,12
two_slit_partial,1.0,74,-10.25125628,0.1500879189416875,23
two_slit_partial,1.0,75,-9.84924623,0.2068956377418011,33
two_slit_partial,1.0,76,-9.44723618,0.2717541759943154,39
two_slit_partial,1.0,77,-9.04522613,0.344045836010503,42
two_slit_partial,1.0,78,-8.64321608,0.4230688302233938,55
two_slit_partial,1.0,79,-8.24120603,0.5080445850961572,65
two_slit_partial,1.0,80,-7.83919598,0.5981259357610693,90
two_slit_partial,1.0,81,-7.43718593,0.6924061219355588,86
two_slit_partial,1.0,82,-7.03517588,0.7899284860483364,90
two_slit_partial,1.0,83,-6.63316583,0.8896967660226336,102
two_slit_partial,1.0,84,-6.23115578,0.9906858679100448,106
two_slit_partial,1.0,85,-5.82914573,1.0918529976378144,123
two_slit_partial,1.0,86,-5.42713568,1.1921490265993557,140
two_slit_partial,1.0,87,-5.02512563,1.290529962740401,160
two_slit_partial,1.0,88,-4.62311558,1.3859683972120753,186
two_slit_partial,1.0,89,-4.22110553,1.4774647966001846,184
two_slit_partial,1.0,90,-3.81909548,1.5640585122013435,181
two_slit_partial,1.0,91,-3.41708543,1.6448383807875464,200
two_slit_partial,1.0,92,-3.01507538,1.7189527957490318,204
two_slit_partial,1.0,93,-2.61306533,1.7856191333808935,213
two_slit_partial,1.0,94,-2.21105528,1.8441324263144894,222
two_slit_partial,1.0,95,-1.80904523,1.893873184606398,217
two_slit_partial,1.0,96,-1.40703518,1.9343142746862365,252
two_slit_partial,1.0,97,-1.00502513,1.9650267771163452,239
two_slit_partial,1.0,98,-0.60301508,1.9856847558046513,235
two_slit_partial,1.0,99,-0.20100503,1.9960688837989031,246
two_slit_partial,1.0,100,0.20100503,1.9960688837989031,240
two_slit_partial,1.0,101,0.60301508,1.9856847558046513,217
two_slit_partial,1.0,102,1.00502513,1.9650267771163452,245
two_slit_partial,1.0,103,1.40703518,1.9343142746862365,252
two_slit_partial,1.0,104,1.80904523,1.893873184606398,238
two_slit_partial,1.0,105,2.21105528,1.8441324263144894,236
two_slit_partial,1.0,106,2.61306533,1.7856191333808935,222
two_slit_partial,1.0,107,3.01507538,1.7189527957490318,206
two_slit_partial,1.0,108,3.41708543,1.6448383807875464,200
two_slit_partial,1.0,109,3.81909548,1.5640585122013435,207
two_slit_partial,1.0,110,4.22110553,1.4774647966001846,189
two_slit_partial,1.0,111,4.62311558,1.3859683972120753,159
two_slit_partial,1.0,112,5.02512563,1.290529962740401,152
two_slit_partial,1.0,113,5.42713568,1.1921490265993557,155
two_slit_partial,1.0,114,5.82914573,1.0918529976378144,145
two_slit_partial,1.0,115,6.23115578,0.9906858679100448,119
two_slit_partial,1.0,116,6.63316583,0.8896967660226336,128
two_slit_partial,1.0,117,7.03517588,0.7899284860483364,82
two_slit_partial,1.0,118,7.43718593,0.6924061219355588,84
two_slit_partial,1.0,119,7.83919598,0.5981259357610693,58
two_slit_partial,1.0,120,8.24120603,0.5080445850961572,73
two_slit_partial,1.0,121,8.64321608,0.4230688302233938,50
two_slit_partial,1.0,122,9.04522613,0.344045836010503,35
two_slit_partial,1.0,123,9.44723618,0.2717541759943154,40
two_slit_partial,1.0,124,9.84924623,0.2068956377418011,25
two_slit_partial,1.0,125,10.25125628,0.1500879189416875,17
two_slit_partial,1.0,126,10.65326633,0.1018582930573999,14
two_slit_partial,1.0,127,11.05527638,0.06263831186989355,5
two_slit_partial,1.0,128,11.45728643,0.0327595999974416,6
two_slit_partial,1.0,129,11.85929648,0.012450783646996255,4
two_slit_partial,1.0,130,12.26130653,0.0018355825832784278,1
two_slit_partial,1.0,131,12.66331658,0.0009320807568037326,0
two_slit_partial,1.0,132,13.06532663,0.00965317737279836,0
two_slit_partial,1.0,133,13.46733668,0.027808206572236593,2
two_slit_partial,1.0,134,13.86934673,0.05510570049550445,11
two_slit_partial,1.0,135,14.27135678,0.09115725746666448,15
two_slit_partial,1.0,136,14.67336683,0.13548246452492785,10
two_slit_partial,1.0,137,15.07537688,0.18751481168559359,17
two_slit_partial,1.0,138,15.47738693,0.24660852427252355,29
two_slit_partial,1.0,139,15.87939698,0.31204622955476735,51
two_slit_partial,1.0,140,16.28140704,0.38304736668450956,60
two_slit_partial,1.0,141,16.68341709,0.4587772283235967,67
two_slit_partial,1.0,142,17.08542714,0.5383565533983009,72
two_slit_partial,1.0,143,17.48743719,0.6208715227595751,65
two_slit_partial,1.0,144,17.88944724,0.7053840671502478,76
two_slit_partial,1.0,145,18.29145729,0.7909423576850505,86
two_slit_partial,1.0,146,18.69346734,0.8765913599031688,110
two_slit_partial,1.0,147,19.09547739,0.9613833309808884,120
two_slit_partial,1.0,148,19.49748744,1.0443881413318281,133
two_slit_partial,1.0,149,19.89949749,1.1247033048439012,141
two_slit_partial,1.0,150,20.30150754,1.2014636063588666,151
two_slit_partial,1.0,151,20.70351759,1.2738502206297206,173
two_slit_partial,1.0,152,21.10552764,1.3410992238159367,168
two_slit_partial,1.0,153,21.50753769,1.4025094065055443,174
two_slit_partial,1.0,154,21.90954774,1.4574493061822384,164
two_slit_partial,1.0,155,22.31155779,1.505363386870282,207
two_slit_partial,1.0,156,22.71356784,1.5457773042647003,197
two_slit_partial,1.0,157,23.11557789,1.578302205856327,213
two_slit_partial,1.0,158,23.51758794,1.6026380272510496,203
two_slit_partial,1.0,159,23.91959799,1.6185757579157505,221
two_slit_partial,1.0,160,24.32160804,1.6259986618130102,202
two_slit_partial,1.0,161,24.72361809,1.6248824506643018,182
two_slit_partial,1.0,162,25.12562814,1.6152944197597408,218
two_slit_partial,1.0,163,25.52763819,1.5973915681667132,203
two_slit_partial,1.0,164,25.92964824,1.5714177367392606,173
two_slit_partial,1.0,165,26.33165829,1.5376998083605784,172
two_slit_partial,1.0,166,26.73366834,1.4966430252354632,175
two_slit_partial,1.0,167,27.13567839,1.4487254876703604,157
two_slit_partial,1.0,168,27.53768844,1.3944919075285043,175
two_slit_partial,1.0,169,27.93969849,1.3345466973310782,168
two_slit_partial,1.0,170,28.34170854,1.2695464827094587,153
two_slit_partial,1.0,171,28.74371859,1.2001921315294388,145
two_slit_partial,1.0,172,29.14572864,1.1272203974511323,149
two_slit_partial,1.0,173,29.54773869,1.0513952789180998,126
two_slit_partial,1.0,174,29.94974874,0.9734991965617279,130
two_slit_partial,1.0,175,30.35175879,0.8943240927526606,108
two_slit_partial,1.0,176,30.75376884,0.8146625565363697,112
two_slit_partial,1.0,177,31.15577889,0.7352990754759625,94
two_slit_partial,1.0,178,31.55778894,0.6570015130279616,76
two_slit_partial,1.0,179,31.95979899,0.5805129060458946,70
two_slit_partial,1.0,180,32.36180905,0.506543670102523,53
two_slit_partial,1.0,181,32.7638191,0.4357643069339764,58
two_slit_partial,1.0,182,33.16582915,0.36879866293340213,55
two_slit_partial,1.0,183,33.5678392,0.30621784414576647,34
two_slit_partial,1.0,184,33.96984925,0.24853481999812044,36
two_slit_partial,1.0,185,34.3718593,0.19619977790250426,23
two_slit_partial,1.0,186,34.77386935,0.1495962682162052,21
two_slit_partial,1.0,187,35.1758794,0.1090381709800281,11
two_slit_partial,1.0,188,35.57788945,0.07476750569135515,11
two_slit_partial,1.0,189,35.9798995,0.04695309510596912,5
two_slit_partial,1.0,190,36.38190955,0.02569008382703586,4
two_slit_partial,1.0,191,36.7839196,0.011000302355162916,2
two_slit_partial,1.0,192,37.18592965,0.00283345746069974,0
two_slit_partial,1.0,193,37.5879397,0.0010691203135920757,0
two_slit_partial,1.0,194,37.98994975,0.005519474876145791,0
two_slit_partial,1.0,195,38.3919598,0.01593278073115889,0
two_slit_partial,1.0,196,38.79396985,0.031997496874354936,4
two_slit_partial,1.0,197,39.1959799,0.05334700612829191,5
two_slit_partial,1.0,198,39.59798995,0.07956487380653343,10
two_slit_partial,1.0,199,40.0,0.11019056913190195,9
two_slit_partial,0.9,0,-40.0,0.15644363077071843,26
two_slit_partial,0.9,1,-39.59798995,0.12955965761040594,17
two_slit_partial,0.9,2,-39.1959799,0.10664204949369732,5
two_slit_partial,0.9,3,-38.79396985,0.0881051390788482,10
two_slit_partial,0.9,4,-38.3919598,0.07432357206086782,10
two_slit_partial,0.9,5,-37.98994975,0.06562715793919638,7
two_slit_partial,0.9,6,-37.5879397,0.06229613726433891,3
two_slit_partial,0.9,7,-37.18592965,0.06455692971000226,4
two_slit_partial,0.9,8,-36.7839196,0.07257842270481085,9
two_slit_partial,0.9,9,-36.38190955,0.08646885493212753,13
two_slit_partial,0.9,10,-35.9798995,0.10627334282192369,15
two_slit_partial,0.9,11,-35.57788945,0.13197209127946874,15
two_slit_partial,0.9,12,-35.1758794,0.16347932239600155,22
two_slit_partial,0.9,13,-34.77386935,0.20064294784958803,26
two_slit_partial,0.9,14,-34.3718593,0.24324500222109618,35
two_slit_partial,0.9,15,-33.96984925,0.2910028456187479,28
two_slit_partial,0.9,16,-33.5678392,0.34357113492867364,30
two_slit_partial,0.9,17,-33.16582915,0.40054455379687637,50
two_slit_partial,0.9,18,-32.7638191,0.4614612822114875,50
two_slit_partial,0.9,19,-32.36180905,0.5258071774067056,60
two_slit_partial,0.9,20,-31.95979899,0.5930206305680606,76
two_slit_partial,0.9,21,-31.55778894,0.6624980433200106,76
two_slit_partial,0.9,22,-31.15577889,0.7335998952239899,90
two_slit_partial,0.9,23,-30.75376884,0.8056573070614415,77
two_slit_partial,0.9,24,-30.35175879,0.87797905610641,119
two_slit_partial,0.9,25,-29.94974874,0.9498589584188784,107
two_slit_partial,0.9,26,-29.54773869,1.0205835392530735,118
two_slit_partial,0.9,27,-29.14572864,1.0894399064453726,135
two_slit_partial,0.9,28,-28.74371859,1.155723738018625,153
two_slit_partial,0.9,29,-28.34170854,1.2187472926320906,135
two_slit_partial,0.9,30,-27.93969849,1.2778473499635934,161
two_slit_partial,0.9,31,-27.53768844,1.3323929876652572,175
two_slit_partial,0.9,32,-27.13567839,1.3817931022053744,198
two_slit_partial,0.9,33,-26.73366834,1.425503582702208,177
two_slit_partial,0.9,34,-26.33165829,1.4630340497623722,191
two_slit_partial,0.9,35,-25.92964824,1.4939540753349743,180
two_slit_partial,0.9,36,-25.52763819,1.5178988046469382,204
two_slit_partial,0.9,37,-25.12562814,1.53457390734566,202
two_slit_partial,0.9,38,-24.72361809,1.5437597919802362,213
two_slit_partial,0.9,39,-24.32160804,1.5453150258273576,176
two_slit_partial,0.9,40,-23.91959799,1.5391789107267053,185
two_slit_partial,0.9,41,-23.51758794,1.5253731749367039,222
two_slit_partial,0.9,42,-23.11557789,1.5040027509489327,181
two_slit_partial,0.9,43,-22.71356784,1.4752556195940805,172
two_slit_partial,0.9,44,-22.31155779,1.4394017115131734,159
two_slit_partial,0.9,45,-21.90954774,1.3967908680283019,163
two_slit_partial,0.9,46,-21.50753769,1.3478498744969722,151
two_slit_partial,0.9,47,-21.10552764,1.2930785902408157,134
two_slit_partial,0.9,48,-20.70351759,1.2330452099692333,139
two_slit_partial,0.9,49,-20.30150754,1.1683807021393477,139
two_slit_partial,0.9,50,-19.89949749,1.0997724797755073,126
two_slit_partial,0.9,51,-19.49748744,1.0279573687888315,132
two_slit_partial,0.9,52,-19.09547739,0.953713947670416,106
two_slit_partial,0.9,53,-18.69346734,0.8778543404680883,112
two_slit_partial,0.9,54,-18.29145729,0.8012155520926918,83
two_slit_partial,0.9,55,-17.88944724,0.7246504411421583,82
two_slit_partial,0.9,56,-17.48743719,0.6490184304980797,82
two_slit_partial,0.9,57,-17.08542714,0.5751760598705355,74
two_slit_partial,0.9,58,-16.68341709,0.5039674871864213,56
two_slit_partial,0.9,59,-16.28140704,0.43621504719244797,52
two_slit_partial,0.9,60,-15.87939698,0.372709974328821,59
two_slit_partial,0.9,61,-15.47738693,0.31420340662960866,40
two_slit_partial,0.9,62,-15.07537688,0.2613977523356984,38
two_slit_partial,0.9,63,-14.67336683,0.21493855242380322,26
two_slit_partial,0.9,64,-14.27135678,0.17540691170409006,23
two_slit_partial,0.9,65,-13.86934673,0.14331259887836456,20
two_slit_partial,0.9,66,-13.46733668,0.119087897471301,21
two_slit_partial,0.9,67,-13.06532663,0.10308228302535127,6
two_slit_partial,0.9,68,-12.66331658,0.09555799285146005,12
two_slit_partial,0.9,69,-12.26130653,0.09668654469154114,15
two_slit_partial,0.9,70,-11.85929648,0.1065462499887585,12
two_slit_partial,0.9,71,-11.45728643,0.12512075620142182,21
two_slit_partial,0.9,72,-11.05527638,0.15229864086703482,21
two_slit_partial,0.9,73,-10.65326633,0.18787406806237494,29
two_slit_partial,0.9,74,-10.25125628,0.23154850565583762,30
two_slit_partial,0.9,75,-9.84924623,0.2829334894549479,34
two_slit_partial,0.9,76,-9.44723618,0.3415544081614903,45
two_slit_partial,0.9,77,-9.04522613,0.40685527110509245,51
two_slit_partial,0.9,78,-8.64321608,0.47820440917689605,66
two_slit_partial,0.9,79,-8.24120603,0.5549010483675936,84
two_slit_partial,0.9,80,-7.83919598,0.6361826849621606,72
two_slit_partial,0.9,81,-7.43718593,0.7212331818831181,75
two_slit_partial,0.9,82,-7.03517588,0.8091914970220251,96
two_slit_partial,0.9,83,-6.63316583,0.8991609467615115,98
two_slit_partial,0.9,84,-6.23115578,0.9902189013619979,109
two_slit_partial,0.9,85,-5.82914573,1.0814268035496437,121
two_slit_partial,0.9,86,-5.42713568,1.1718403975623337,136
two_slit_partial,0.9,87,-5.02512563,1.2605200531408516,182
two_slit_partial,0.9,88,-4.62311558,1.3465410675294007,174
two_slit_partial,0.9,89,-4.22110553,1.4290038284938282,154
two_slit_partial,0.9,90,-3.81909548,1.5070437226811098,186
two_slit_partial,0.9,91,-3.41708543,1.5798406763175346,187
two_slit_partial,0.9,92,-3.01507538,1.6466282192464523,200
two_slit_partial,0.9,93,-2.61306533,1.7067019685944849,195
two_slit_partial,0.9,94,-2.21105528,1.759427434867146,209
two_slit_partial,0.9,95,-1.80904523,1.8042470609353431,224
two_slit_partial,0.9,96,-1.40703518,1.8406864130939362,238
two_slit_partial,0.9,97,-1.00502513,1.8683594530500625,225
two_slit_partial,0.9,98,-0.60301508,1.8869728302184006,214
two_slit_partial,0.9,99,-0.20100503,1.896329144938749,235
two_slit_partial,0.9,100,0.20100503,1.896329144938749,228
two_slit_partial,0.9,101,0.60301508,1.8869728302184006,205
two_slit_partial,0.9,102,1.00502513,1.8683594530500625,226
two_slit_partial,0.9,103,1.40703518,1.8406864130939362,237
two_slit_partial,0.9,104,1.80904523,1.8042470609353431,240
two_slit_partial,0.9,105,2.21105528,1.759427434867146,209
two_slit_partial,0.9,106,2.61306533,1.7067019685944849,237
two_slit_partial,0.9,107,3.01507538,1.6466282192464523,184
two_slit_partial,0.9,108,3.41708543,1.5798406763175346,186
two_slit_partial,0.9,109,3.81909548,1.5070437226811098,201
two_slit_partial,0.9,110,4.22110553,1.4290038284938282,180
two_slit_partial,0.9,111,4.62311558,1.3465410675294007,152
two_slit_partial,0.9,112,5.02512563,1.2605200531408516,158
two_slit_partial,0.9,113,5.42713568,1.1718403975623337,137
two_slit_partial,0.9,114,5.82914573,1.0814268035496437,141
two_slit_partial,0.9,115,6.23115578,0.9902189013619979,132
two_slit_partial,0.9,116,6.63316583,0.8991609467615115,111
two_slit_partial,0.9,117,7.03517588,0.8091914970220251,116
two_slit_partial,0.9,118,7.43718593,0.7212331818831181,76
two_slit_partial,0.9,119,7.83919598,0.6361826849621606,75
two_slit_partial,0.9,120,8.24120603,0.5549010483675936,61
two_slit_partial,0.9,121,8.64321608,0.47820440917689605,48
two_slit_partial,0.9,122,9.04522613,0.40685527110509245,62
two_slit_partial,0.9,123,9.44723618,0.3415544081614903,37
two_slit_partial,0.9,124,9.84924623,0.2829334894549479,35
two_slit_partial,0.9,125,10.25125628,0.23154850565583762,23
two_slit_partial,0.9,126,10.65326633,0.18787406806237494,29
two_slit_partial,0.9,127,11.05527638,0.15229864086703482,17
two_slit_partial,0.9,128,11.45728643,0.12512075620142182,14
two_slit_partial,0.9,129,11.85929648,0.1065462499887585,13
two_slit_partial,0.9,130,12.26130653,0.09668654469154114,11
two_slit_partial,0.9,131,12.66331658,0.09555799285146005,11
two_slit_partial,0.9,132,13.06532663,0.10308228302535127,15
two_slit_partial,0.9,133,13.46733668,0.119087897471301,23
two_slit_partial,0.9,134,13.86934673,0.14331259887836456,9
two_slit_partial,0.9,135,14.27135678,0.17540691170409006,17
two_slit_partial,0.9,136,14.67336683,0.21493855242380322,28
two_slit_partial,0.9,137,15.07537688,0.2613977523356984,38
two_slit_partial,0.9,138,15.47738693,0.31420340662960866,53
two_slit_partial,0.9,139,15.87939698,0.372709974328821,51
two_slit_partial,0.9,140,16.28140704,0.43621504719244797,50
two_slit_partial,0.9,141,16.68341709,0.5039674871864213,74
two_slit_partial,0.9,142,17.08542714,0.5751760598705355,60
two_slit_partial,0.9,143,17.48743719,0.6490184304980797,71
two_slit_partial,0.9,144,17.88944724,0.7246504411421583,81
two_slit_partial,0.9,145,18.29145729,0.8012155520926918,99
two_slit_partial,0.9,146,18.69346734,0.8778543404680883,108
two_slit_partial,0.9,147,19.09547739,0.953713947670416,113
two_slit_partial,0.9,148,19.49748744,1.0279573687888315,130
two_slit_partial,0.9,149,19.89949749,1.0997724797755073,131
two_slit_partial,0.9,150,20.30150754,1.1683807021393477,170
two_slit_partial,0.9,151,20.70351759,1.2330452099692333,145
two_slit_partial,0.9,152,21.10552764,1.2930785902408157,177
two_slit_partial,0.9,153,21.50753769,1.3478498744969722,150
two_slit_partial,0.9,154,21.90954774,1.3967908680283019,171
two_slit_partial,0.9,155,22.31155779,1.4394017115131734,202
two_slit_partial,0.9,156,22.71356784,1.4752556195940805,174
two_slit_partial,0.9,157,23.11557789,1.5040027509489327,205
two_slit_partial,0.9,158,23.51758794,1.5253731749367039,202
two_slit_partial,0.9,159,23.91959799,1.5391789107267053,207
two_slit_partial,0.9,160,24.32160804,1.5453150258273576,187
two_slit_partial,0.9,161,24.72361809,1.5437597919802362,170
two_slit_partial,0.9,162,25.12562814,1.53457390734566,213
two_slit_partial,0.9,163,25.52763819,1.5178988046469382,189
