time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
10.0,"(3.241201551971373, -3.9270439442632217)","(3.241201551971373, -3.9270439442632217)","(-0.13314883919021173, -1.005563343428662)","(-0.13314883919021173, -1.005563343428662)",-1.7024426914390731,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.3319232276824411, -1.2008469898412666)",42,random_walk,continuous_baseline,0.0
10.5,"(2.9786351016931083, -4.298390143919025)","(2.9786351016931083, -4.298390143919025)","(-0.5251329005565294, -0.7426923993116059)","(-0.5251329005565294, -0.7426923993116059)",-2.1862491675442937,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.6557942543453019, -0.6550687512725872)",42,random_walk,continuous_baseline,0.0
11.0,"(2.960485868698412, -4.642409894646957)","(2.960485868698412, -4.642409894646957)","(-0.03629846598939232, -0.6880395014558656)","(-0.03629846598939232, -0.6880395014558656)",-1.6235038331565566,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.1266463455329867, -0.6698218688372855)",42,random_walk,continuous_baseline,0.0
11.5,"(3.3915793236844416, -5.33892759888141)","(3.3915793236844416, -5.33892759888141)","(0.8621869099720587, -1.3930354084689052)","(0.8621869099720587, -1.3930354084689052)",-1.016576201102041,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.2365026437458493, -1.7328910480915818)",42,random_walk,continuous_baseline,0.0
12.0,"(3.4025206847083496, -5.900266396875271)","(3.4025206847083496, -5.900266396875271)","(0.021882722047816106, -1.1226775959877204)","(0.021882722047816106, -1.1226775959877204)",-1.5513072486063304,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.25821867392693143, -1.0325583251606587)",42,random_walk,continuous_baseline,0.0
12.5,"(3.5800693937469172, -6.107894079461682)","(3.5800693937469172, -6.107894079461682)","(0.3550974180771354, -0.41525536517282213)","(0.3550974180771354, -0.41525536517282213)",-0.8633314264681629,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.4661689834202418, -0.17944795490118937)",42,random_walk,continuous_baseline,0.0
13.0,"(3.108870118640412, -5.8242367421511645)","(3.108870118640412, -5.8242367421511645)","(-0.9423985502130099, 0.5673146746210338)","(-0.9423985502130099, 0.5673146746210338)",2.5997110690934067,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3748972063097251, 0.8948380212189857)",42,random_walk,continuous_baseline,0.0
13.5,"(2.756141939935248, -5.098034594458439)","(2.756141939935248, -5.098034594458439)","(-0.7054563574103287, 1.4524042953854508)","(-0.7054563574103287, 1.4524042953854508)",2.0229517726029456,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.6264756264761018, 1.7474341689735895)",42,random_walk,continuous_baseline,0.0
14.0,"(2.0884811239312713, -4.440349251434553)","(2.0884811239312713, -4.440349251434553)","(-1.3353216320079533, 1.3153706860477725)","(-1.3353216320079533, 1.3153706860477725)",2.3637210405540796,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.660477426353939, 1.3643486811780945)",42,random_walk,continuous_baseline,0.0
14.5,"(1.8336709249219394, -4.768743152221015)","(1.8336709249219394, -4.768743152221015)","(-0.5096203980186638, -0.656787801572924)","(-0.5096203980186638, -0.656787801572924)",-2.2306862434153776,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.2343866533555672, -1.3141739641131562)",42,random_walk,continuous_baseline,0.0
15.0,"(1.3225041254977516, -5.391609079836259)","(1.3225041254977516, -5.391609079836259)","(-1.0223335988483753, -1.2457318552304883)","(-1.0223335988483753, -1.2457318552304883)",-2.258013909065772,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.1932379991249458, -1.4420465397830098)",42,random_walk,continuous_baseline,0.0
15.5,"(0.8761408376727112, -5.246599619487915)","(0.8761408376727112, -5.246599619487915)","(-0.8927265756500808, 0.29001892069668855)","(-0.8927265756500808, 0.29001892069668855)",2.827479516856692,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.8495242345839826, 0.8019358460057475)",42,random_walk,continuous_baseline,0.0
